0,680.245972,2390.439941,492.437988
0.009997,681.222046,2262.909912,512.372986
0.020014,678.273987,2214.669922,506.184998
0.029985,679.297974,2132.709961,506.766968
0.040026,676.446045,2087.080078,499.617004
0.049954,675.405029,2027.27002,491.744995
0.059947,676.240967,1935.809937,494.071014
0.069955,671.13501,1880.73999,481.983978
0.079032,669.874023,1827.679932,467.84201
0.099021,669.536987,1695.189941,450.194
0.108983,670.111023,1632.599976,438.403015
0.118979,668.745972,1558.25,428.609009
0.129001,665.497009,1513.25,409.40799
0.13896,662.307007,1456.640015,392.154022
0.148993,660.780029,1388.929932,377.09201
0.158985,662.820007,1323.160034,362.432007
0.16899,661.130005,1284.27002,334.306976
0.179008,659.677979,1198.099976,328.134003
0.188965,657.877014,1175.560059,290.016998
0.198969,656.289001,1115.929932,272.992004
0.209021,654.382996,1060.369995,245.956009
0.219004,651.036987,1015.040039,221.631012
0.229,650.828003,951.072998,199.709991
0.247995,650.304016,818.289978,159.756012
0.25801,646.68103,780.223999,124.592995
0.277997,644.018005,676.994995,65.060898
0.288003,641.656006,630.830017,30.4704
0.297991,639.957031,588.335999,42.172802
0.307998,637.624023,552.070007,70.809799
0.318026,636.758057,517.143005,96.748299
0.328008,634.369019,483.081024,120.302002
0.337965,632.041992,449.802002,143.30899
0.348006,628.299988,424.919983,162.106003
0.358005,625.958984,392.919006,182.550003
0.367994,628.360962,325.47699,221.378998
0.378014,621.653015,309.953003,228.786011
0.396981,620.257019,225.281998,273.882996
0.407012,619.38501,191.561996,289.908997
0.416994,617.286987,152.23999,307.042999
0.426965,615.125,120.098,320.832001
0.437013,612.703979,95.167603,326.687988
0.446993,609.166016,64.253304,335.552979
0.456992,609.923035,17.112299,355.277008
0.467037,605.380981,-12.4702,365.236023
0.477037,602.888,-35.3741,366.290009
0.487013,602.069946,-74.350197,376.85202
0.496985,601.338989,-111.672997,386.732025
