0,733.664001,2253.340088,497.568024
0.029991,736.309021,2031.009888,488.64801
0.069001,735.713013,1733.619995,468.834991
0.118997,736.70697,1463.209961,386.195984
0.138997,735.286987,1330.199951,358.161987
0.149026,733.229004,1291.02002,333.88501
0.159016,735.729004,1217.959961,319.449982
0.218021,731.744019,887.971985,178.596008
0.22801,731.846985,818.040039,161.636993
0.258006,732.585022,659.854004,75.132599
0.278025,735.200012,568.301025,32.350903
0.288015,731.630005,533.367981,58.675201
0.318007,722.169006,417.463989,138.45401
0.348024,714.612,318.796021,196.579987
0.356979,713.898987,276.257019,220.423996
0.366998,710.498962,248.311005,232.371002
0.377087,710.934998,201.513,255.039993
0.38707,707.449951,168.496994,267.971985
0.397031,706.661987,130.059006,286.692993
0.407019,702.10199,99.034698,297.179993
0.417029,698.934021,74.717003,303.007019
0.427049,697.940979,27.346401,321.81601
0.437037,696.08197,4.64711,324.106995
0.447033,691.516968,-24.109402,328.179993
0.456996,690.583984,-67.964302,341.449005
0.467056,688.488037,-105.446999,350.367981
